id,name,price,stock,category_id
5915,Crocslite Flip Flops,9.98,180,4.0
5916,Pantof Women Heels,35.800000000000004,135,4.0
5917,AROVI Women Heels,17.98,21,4.0
5918,Titli Women Heels,15.98,126,4.0
5919,franco Loafers,63.980000000000004,53,4.0
5920,ZOSIGN Loafers,33.980000000000004,29,4.0
5921,FAUSTO Casuals,9.98,118,4.0
5922,INDIANO Flip Flops,15.98,41,4.0
5923,Style HD Men Sandals,13.98,66,4.0
5924,Little Frog Men Sandals,45.9,36,4.0
5925,CLYMB Men Sandals,9.98,64,4.0
5926,Columbus Men Sandals,9.98,127,4.0
5927,Spinn Men Sandals,19.98,9,4.0
5928,Imlee Mojaris,32.0,31,4.0
5929,D'Panache Mojaris,19.98,161,4.0
5930,Blue Button Safari Green Loafers,39.980000000000004,235,4.0
5931,Elligator Women Sports Sandals,9.98,230,4.0
5932,Tracer Women Sports Sandals,6.38,18,4.0
5933,NELL Women Sandals,19.98,9,4.0
5934,Adorn Women Wedges,17.98,172,4.0
5935,Muskan Women Wedges,12.96,177,4.0
5936,Solester Women Wedges,27.98,48,4.0
5937,Brood Women Flats,19.98,45,4.0
5938,Kielz Ladies Women Wedges,19.98,213,4.0
5939,Do Bhai Women Wedges,7.98,105,4.0
5940,IL Vigore Women Heels,9.98,124,4.0
5941,IL Vigore Women Wedges,9.98,113,4.0
5942,Marc Royal Women Wedges,29.98,117,4.0
5943,Yahe Women Heels,14.98,77,4.0
5944,Digni Women Wedges,19.98,145,4.0
5945,Dolphin Miles Women Wedges,9.9,67,4.0
5946,Kielz Women Wedges,9.98,123,4.0
5947,Babylon Women Flats,9.98,95,4.0
5948,Diva Women Wedges,27.98,73,4.0
5949,Niremo Sanguine Rudiness Women Wedges,51.4,242,4.0
5950,MSL Classic Women Wedges,7.98,229,4.0
5951,Aashka Women Wedges,25.98,29,4.0
5952,Pantof Women Wedges,21.900000000000002,78,4.0
5953,NELL Women Wedges,19.98,158,4.0
5954,Shezone Women Wedges,9.98,114,4.0
5955,Remson India Brown Medium Women Wedges,9.98,182,4.0
5956,Leatherworld Women Wedges,11.98,21,4.0
5957,TEN Suade Black Women Wedges,23.98,251,4.0
5958,TEN Suade Red Women Wedges,23.98,162,4.0
5959,Ladies Zone Women Wedges,29.98,229,4.0
5960,Leeway Women Wedges,18.0,106,4.0
5961,Dolphin Miles Titanic Heeled Women Wedges,9.5,78,4.0
5962,Stefino Women Wedges,9.98,45,4.0
5963,Shoekool Women Wedges,29.98,135,4.0
5964,Karnavati Women Wedges,14.98,163,4.0
5965,Style Her Women Wedges,25.98,19,4.0
5966,Relexop Women Wedges,19.98,131,4.0
5967,Wellworth Women Wedges,21.98,49,4.0
5968,STILETTO Women Wedges,29.98,105,4.0
5969,Do Bhai 400 Women Wedges,9.98,190,4.0
5970,Zotti Sparkle Women Wedges,60.0,60,4.0
5971,Butterfly Women Wedges,19.98,11,4.0
5972,La Zilver Women Wedges,25.900000000000002,193,4.0
5973,Studio 9 Mash Platform Women Wedges,31.98,63,4.0
5974,Sneha Unique Women Wedges,19.96,86,4.0
5975,Zotti Women Wedges,84.0,152,4.0
5976,Touristor Capella Women Wedges,45.980000000000004,238,4.0
5977,Lozenge Women Wedges,38.0,51,4.0
5978,Shuberry Women Wedges,33.9,87,4.0
5979,NE Shoes Women Wedges,19.98,45,4.0
5980,Jolly Jolla Buddy Women Wedges,15.9,155,4.0
5981,Fenny Women Wedges,20.0,34,4.0
5982,Adelee Women Wedges,29.98,86,4.0
5983,Naisha Women Wedges,23.98,190,4.0
5984,Ortho + Rest Women Flats,9.0,136,4.0
5985,11e Women Flats,9.98,111,4.0
5986,DJH Women Wedges,17.98,15,4.0
5987,Nell Women Flats,15.98,93,4.0
5988,Blue Parrot Women Wedges,19.98,220,4.0
5989,Get Glamr Stylish Girls Wedges,9.98,281,4.0
5990,Get Glamr Aniston Women Wedges,25.98,21,4.0
5991,Get Glamr Women Wedges,39.980000000000004,200,4.0
5992,Cobbler's Thread Women Wedges,49.980000000000004,243,4.0
5993,Anand Archies Women Wedges,21.98,208,4.0
5994,Fatduck Women Wedges,13.98,8,4.0
5995,Monaliza Women Wedges,19.98,20,4.0
5996,Anira Fashion Women Wedges,17.96,251,4.0
5997,Fabme Women Wedges,17.98,105,4.0
5998,Amora Women Wedges,13.98,25,4.0
5999,CreativeSelections Women Wedges,19.98,259,4.0
6000,Rugby Slippers,9.98,63,4.0
6001,Skywalk Flip Flops,30.0,94,4.0
6002,Flipside Flip Flops,4.98,149,4.0
6003,Woly Smooth Leather Shoe Cream,4.0,251,4.0
6004,METMO Slippers,11.98,38,4.0
6005,Colour Me Mad Flip Flops,29.900000000000002,143,4.0
6006,LRB Slippers,4.4,44,4.0
6007,Moladz Flip Flops,19.98,149,4.0
6008,Twin Slippers,13.8,106,4.0
6009,Gnist Women Heels,59.980000000000004,47,4.0
6010,Hepburnette Women Heels,35.0,223,4.0
6011,Royal Collection Women Heels,29.98,273,4.0
6012,Savie Shoes Sneakers,19.98,124,4.0
6013,DFR Women Flats,11.98,147,4.0
6014,Kidzy Casuals Shoes,11.8,92,4.0
6015,Metro Active Casual Shoes,29.8,111,4.0
6016,La Isla Women Heels,33.980000000000004,133,4.0
6017,Wellworth Women Heels,51.9,76,4.0
6018,Rialto Women Heels,65.9,116,4.0
6019,Vector X Fusion White Blue Football Shoes,9.96,153,4.0
6020,Authentic Vogue Women Flats,31.98,56,4.0
6021,Do Bhai Women Flats,7.98,74,4.0
6022,Assort Women Flats,29.8,95,4.0
6023,Italian Comfit Women Heels,25.98,215,4.0
6024,Dressberry Women Heels,37.980000000000004,106,4.0
6025,Kielz Women Heels,29.98,86,4.0
6026,Shoe Centre Women Heels,29.98,195,4.0
6027,Liza Women Heels,31.8,114,4.0
6028,FatDuck Women Heels,11.98,159,4.0
6029,Harshit Footwear Women Heels,9.98,119,4.0
6030,TEN Women Heels,27.98,143,4.0
6031,iLO Women Heels,37.980000000000004,138,4.0
6032,Chicopee Women Heels,28.8,193,4.0
6033,Marc Loire Women Heels,47.5,13,4.0
6034,Lyc Women Heels,13.98,121,4.0
6035,Pamphilos Casual Shoes,57.980000000000004,81,4.0
6036,vinaya Casuals,9.98,113,4.0
6037,La Shades Lifestyle 2 Casuals,9.9,227,4.0
6038,GISOLE Basic Slip On Loafers,23.98,113,4.0
6039,NOMADIC Loafers,49.980000000000004,71,4.0
6040,Clever Steps Loafers,19.98,183,4.0
6041,Pure Play Pulse Canvas Shoes,25.98,143,4.0
6042,Gato Chief Tan Corporate Casuals,25.98,252,4.0
6043,Sparx Stylish Black Red,37.980000000000004,180,4.0
6044,Red Chief Casuals,62.9,155,4.0
6045,Rajdoot Loafers,19.98,71,4.0
6046,SHOPOJ Women Bellies,15.120000000000001,168,4.0
6047,reenak Running Shoes,25.98,150,4.0
6048,keco Women Wedges,17.900000000000002,145,4.0
6049,Reyes Reales Women Wedges,15.98,173,4.0
6050,FAB FASHION Women Wedges,15.98,13,4.0
6051,SHOPOJ Women Wedges,15.88,119,4.0
6052,Theme United Women Wedges,9.98,132,4.0
6053,Atithi Flip Flops,9.98,80,4.0
6054,PINK FEVER Women Wedges,25.98,1,4.0
6055,zasmina Slippers,14.0,154,4.0
6056,Metmo Flip Flops,9.98,150,4.0
6057,My Look KBSB-05-Beige-41 Bellies,19.98,1,4.0
6058,Pollo Slip On,15.98,62,4.0
6059,"Nike 684658-003 Training & Gym Shoes, Running Shoes",59.9,335,4.0
6060,Lee Parke Running Shoes,19.98,201,4.0
6061,Lee Parke Walking Shoes,19.98,86,4.0
6062,aadi Casuals,19.98,112,4.0
6063,Tennis Tennis Sports Shoes Running Shoes,9.98,364,4.0
6064,Small Toes Slippers,7.96,106,4.0
6065,Small Toes Casuals,24.0,35,4.0
6066,Glamour Casuals,31.98,147,4.0
6067,Apoxy APX-RUNNER-2-KIDS-BLUE-ORANGE Running Shoes,9.98,71,4.0
6068,Puma Adreno FG Jr Sports Shoes,49.980000000000004,293,4.0
6069,Daxter Running Shoes,11.98,98,4.0
6070,Escan Training & Gym Shoes,39.980000000000004,90,4.0
6071,xpert Running Shoes,19.98,50,4.0
6072,Studio 9 Stylish Women Heels,37.980000000000004,243,4.0
6073,Urban Woods White Women Heels,23.98,63,4.0
6074,Faith Leenise 1000120 Women Heels,63.800000000000004,46,4.0
6075,Shooz Women Heels,39.9,96,4.0
6076,A Click Away Women Heels,29.96,137,4.0
6077,Faith Leenise 1000122 Women Heels,65.8,163,4.0
6078,Selfie Women Heels,24.0,173,4.0
6079,Ffc New York Women Heels,59.980000000000004,174,4.0
6080,Aadolf Women Heels,28.0,116,4.0
6081,Catwalk Women Heels,55.9,124,4.0
6082,Faith Leenise 1000119 Women Heels,43.800000000000004,144,4.0
6083,Faith Leenise 1000801 Women Heels,43.800000000000004,280,4.0
6084,Faith Leenise 100105 Women Heels,43.4,49,4.0
6085,Faith Leenise 10003 Women Heels,32.6,155,4.0
6086,Adorn A10-25206 Red Women Heels,31.98,192,4.0
6087,Faith Leenise Slip on Women Heels,41.800000000000004,42,4.0
6088,Faith Leenise 1000211 Women Heels,51.800000000000004,293,4.0
6089,Faith Leenise 1000137 Women Heels,43.800000000000004,48,4.0
6090,Easy Walk Women Heels,30.0,83,4.0
6091,Faith Leenise 1000829 Women Heels,43.800000000000004,207,4.0
6092,Charu- Diva Design Studio Women Heels,50.0,92,4.0
6093,Catwalk Bellies,45.9,147,4.0
6094,Faith Leenise 1000873 Women Heels,30.900000000000002,261,4.0
6095,Urban Woods Black Women Heels,23.98,216,4.0
6096,RED HORSE Sneakers,39.980000000000004,21,4.0
6097,RAJSAHI Party Wear,19.98,173,4.0
6098,SCANTIA Bellies,7.98,49,4.0
6099,MSC Loafers,19.98,84,4.0
6100,MSL Trendy Loafers,17.98,52,4.0
6101,Footshez Women Flats,9.98,41,4.0
6102,BAAJ Running Shoes,19.98,11,4.0
6103,My Foot Women Flats,31.98,19,4.0
6104,My Foot Women Wedges,35.980000000000004,135,4.0
6105,Adam's Heel Men Slip On Shoes,31.98,185,4.0
6106,Steppings Women Flats,9.98,87,4.0
6107,Pantof Women Flats,15.9,80,4.0
6108,Nector Women Sandals,39.980000000000004,197,4.0
6109,Mochi Women Flats,39.800000000000004,50,4.0
6110,Spiderman Boys Sandals,9.98,46,4.0
6111,My Foot Women Heels,31.98,67,4.0
6112,Klaur Melbourne Women Heels,61.980000000000004,17,4.0
6113,Port Fusion Football Shoes,25.98,97,4.0
6114,Port Football Shoes,39.980000000000004,142,4.0
6115,Mochi Women Wedges,33.8,83,4.0
6116,Parbat Nova-Orng-Strips Running Shoes,53.980000000000004,356,4.0
6117,Chicopee Women Flats,29.98,128,4.0
6118,Adidas Training & Gym Shoes,99.98,119,4.0
6119,"Primes Boys, Girls Sandals",11.98,250,4.0
6120,Primes Girls Sandals,9.98,127,4.0
6121,Gnist Women Wedges,27.98,80,4.0
6122,Walkaway Women Wedges,31.98,60,4.0
6123,Belson Black High Quality Comfort Slip-On Women Wedges,39.0,472,4.0
6124,Shibha Footwear Women Wedges,35.0,41,4.0
6125,Marc Loire Princess's Point Corporate Casuals,41.4,217,4.0
6126,Shoe Bazar Women Wedges,29.2,96,4.0
6127,Catwalk Women Wedges,59.9,3,4.0
6128,Port Alex-Brwn Loafers,35.980000000000004,210,4.0
6129,Donner Tan Leather Men's Loafers,27.0,181,4.0
6130,Foot n Style Loafers,19.96,162,4.0
6131,Reebok Training & Gym Shoes,179.98,250,4.0
6132,Campus Berlin Running Shoes,27.98,206,4.0
6133,Nike,137.9,3,4.0
6134,adidas Isolation 2 Basketball Shoes,109.98,90,4.0
6135,Cythos Poker-5301-A Loafers,55.9,178,4.0
6136,Walk Free Natural Beige Loafers,29.98,267,4.0
6137,Style Centrum Casual Days Loafers,45.980000000000004,230,4.0
6138,Auburn Lm Loafers,43.9,161,4.0
6139,Yepme Cream Loafers,9.98,175,4.0
6140,Sneha Unique Women Flats,19.98,213,4.0
6141,Catwalk Women Flats,33.9,62,4.0
6142,Senorita Women Flats,25.98,39,4.0
6143,Shoe Day Boots,105.98,72,4.0
6144,MINDITDADDY Loafers,29.98,186,4.0
6145,Lord's Chickoo Shoes Casuals,49.980000000000004,13,4.0
6146,Benera Gman 3 Black Line Boots,42.0,120,4.0
6147,Allen Solly Casual Shoes,75.98,156,4.0
6148,Totes Gallore Loafers,41.980000000000004,192,4.0
6149,Clincher SEMV2001 Loafers,39.980000000000004,101,4.0
6150,BellBut Casual Shoes,45.800000000000004,19,4.0
6151,TSF Casual Shoes,50.0,58,4.0
6152,Alberto Torresi Loafers,39.9,35,4.0
6153,Provogue Corporate Casuals,41.980000000000004,255,4.0
6154,Zoot24 Loafers,49.980000000000004,48,4.0
6155,Apaache Apaache Men's Genuine Leather Casual Shoes Casual Shoes,37.980000000000004,45,4.0
6156,Balujas Buntoe Loafers,33.980000000000004,77,4.0
6157,Quechua Arpenaz 100 Hiking Shoes,49.980000000000004,222,4.0
6158,Apaache Apaache Men's Suede Casual Shoes Casual Shoes,31.98,95,4.0
6159,Arden Diggory Casual Boots,79.76,173,4.0
6160,Claude Lorrain Black Party Wear,44.0,92,4.0
6161,Arden Quoddy Boots,69.76,38,4.0
6162,Harry Hill Broklyn Loafers,35.980000000000004,145,4.0
6163,Calcetto Outdoor Sneakers,39.980000000000004,79,4.0
6164,Alister Lifestyle Casual shoes,37.980000000000004,198,4.0
6165,Duke Loafers,34.980000000000004,86,4.0
6166,Allen Cooper 4511 Party Wear,45.9,246,4.0
6167,Knotty Derby Diggory Boots,45.76,17,4.0
6168,Kujaparis Casual Shoes,43.980000000000004,66,4.0
6169,Spunk Superior Quality Sneakers,49.980000000000004,91,4.0
6170,Knotty Derby Barty Chainsaw Boots,45.76,83,4.0
6171,Zoot24 T22-Dryolive Loafers,53.980000000000004,203,4.0
6172,Knotty Derby Burbage Short Boots,45.76,264,4.0
6173,Portland Loafers,49.980000000000004,27,4.0
6174,Metro 32 Women Wedges,23.8,119,4.0
6175,Tor Fasionable Outdoor Shoes,40.0,42,4.0
6176,Zoot24 8186-3 Casual Shoes,53.980000000000004,177,4.0
6177,Gliders Loafers,39.980000000000004,25,4.0
6178,Spunk Aveo Loafers,43.980000000000004,167,4.0
6179,TEN Stylish and Elegant Boots,45.9,207,4.0
6180,Hitch Boots,40.0,102,4.0
6181,AS Sports Airfort Boots,43.980000000000004,206,4.0
6182,Pureits Leathers Boots,39.980000000000004,3,4.0
6183,GAI Tan Leather Loafers,35.1,41,4.0
6184,True Soles Boots,39.980000000000004,81,4.0
6185,Arden Dennis Classic Derby Casual Shoes,65.76,65,4.0
6186,Best Walk Porsche Boots,59.980000000000004,129,4.0
6187,Aureno Boots,49.980000000000004,49,4.0
6188,Arden Terry Derby Boots,65.76,175,4.0
6189,TSF Loafers,50.0,58,4.0
6190,Gliders Casual Shoes,35.980000000000004,2,4.0
6191,Knotty Derby Frank Chukka Casual Shoes,49.76,248,4.0
6192,Allen Cooper 4507 Party Wear,53.9,205,4.0
6193,North Union 1445-Green-11 Boots,33.980000000000004,27,4.0
6194,Lawman Pg3 Persion Loafers,39.980000000000004,155,4.0
6195,Breakbounce Euler Canvas Shoes,51.980000000000004,217,4.0
6196,HRX 29041 Sneakers,33.980000000000004,154,4.0
6197,Lord's Mens Beige Loafers,55.980000000000004,206,4.0
6198,Winkel Black Formal Lace Up Shoes,19.98,230,4.0
6199,Arden Quody Loafers,71.76,128,4.0
6200,Mactree Easy Life Lace Up Shoes,23.98,190,4.0
6201,Arden Quody Derby Casual Shoes,69.76,171,4.0
6202,Buckle Up Chick Loafers,95.9,28,4.0
6203,Wood Active Lifestyle Casual Shoes,37.980000000000004,272,4.0
6204,Foot Jewel Women Wedges,25.98,222,4.0
6205,Sting Sneakers,45.9,20,4.0
6206,Rajdoot Women Wedges,17.98,38,4.0
6207,Zoot24 Don Loafers,49.980000000000004,1,4.0
6208,Armstrong Safety Defender Safety Boots,39.0,172,4.0
6209,Arden Crouch Scouting Boots,89.76,101,4.0
6210,Zoot24 Mamas-3 Casual Shoes,45.980000000000004,232,4.0
6211,Harry Hill Athens Loafers,39.980000000000004,111,4.0
6212,Sharon Swede Leather Casual Shoes,47.980000000000004,24,4.0
6213,Zoot24 Tron Loafers,49.980000000000004,118,4.0
6214,Blisshoes Aarush Bliss Casuals,41.0,144,4.0
6215,Knotty Derby Goyle Ankle Boots,55.76,20,4.0
6216,Knotty Derby Terry Chukka Boots,43.76,250,4.0
6217,Kielz Men-Black-Suede Leather Boots,55.980000000000004,235,4.0
6218,Blue Parrot Party Wear Shoes,79.98,187,4.0
6219,Touristor Men's Casual Shoes,49.980000000000004,189,4.0
6220,Benera Omn Camouflage Boots,42.0,129,4.0
6221,Arden Walker Derby Corporate Casuals,79.76,217,4.0
6222,Zoot24 Flexon Casual Shoes,49.980000000000004,151,4.0
6223,Lee Cooper Casual Shoes,39.980000000000004,138,4.0
6224,Apaache Loafers,37.980000000000004,68,4.0
6225,BCK Maric Casual Shoes,37.9,45,4.0
6226,Zoot24 8181-Blue Casual Shoes,43.980000000000004,150,4.0
6227,Sparx Sneakers,37.980000000000004,91,4.0
6228,Bacca Bucci Black Boots,59.980000000000004,106,4.0
6229,Lemingo Party Wear Shoes,50.0,4,4.0
6230,Boysen's Bys99127 Corporate Casuals,39.980000000000004,228,4.0
6231,Arden Quody Pull Up Derby Casual Shoes,71.76,152,4.0
6232,Spunk Stylish Make Loafers,49.980000000000004,18,4.0
6233,Gai Style Loafers,37.9,152,4.0
6234,Clincher Casual Shoes,33.980000000000004,91,4.0
6235,Arstoreindia Boots,63.980000000000004,136,4.0
6236,Metro Genx,37.800000000000004,94,4.0
6237,Provogue Loafers,41.980000000000004,63,4.0
6238,Atoms Loafers,42.76,44,4.0
6239,Clincher Se1601 Casual Shoes,33.980000000000004,43,4.0
6240,99Moves MOV-269-9 Boots,60.0,32,4.0
6241,Zoot24 8186-5 Casual Shoes,53.980000000000004,74,4.0
6242,Lotto Milan Casual Shoes,39.980000000000004,162,4.0
6243,Get Glamr Designer Suede Brogues Corporate Casuals,49.980000000000004,220,4.0
6244,Duke Casual Shoes,35.980000000000004,70,4.0
6245,Knotty Derby Riddle Boat Shoes,49.76,176,4.0
6246,Knotty Derby James Ankle Sneakers,39.76,316,4.0
6247,ASM Copper Antique Finish Oxford Corporate Casual Shoes,90.0,536,4.0
6248,Blisshoes Ethan Stylish Black Loafers,33.980000000000004,291,4.0
6249,Allen Solly Sneakers,71.98,19,4.0
6250,Cara Mia Women Wedges,21.98,95,4.0
6251,Benera Trekkesta Boots,42.0,37,4.0
6252,Buckle Up Chick Party Wear Shoes,95.9,51,4.0
6253,Breakbounce Hulk Casual Shoes,51.980000000000004,262,4.0
6254,Zobello Casual Shoes,31.98,185,4.0
6255,Ronaldo Java Casual Shoes,41.980000000000004,20,4.0
6256,99 Moves Boots,62.980000000000004,77,4.0
6257,Get Glamr Designer Canvas Shoes,33.980000000000004,216,4.0
6258,People Casual Shoes,37.980000000000004,102,4.0
6259,Knotty Derby Black Dolohov Tc Boots,49.76,131,4.0
6260,Benera Camouflage Trop God Boots,40.0,40,4.0
6261,Arden Bushey Derby Boots,79.76,29,4.0
6262,Fashnopolism Loafers shoe,44.0,203,4.0
6263,Clincher Loafers,31.98,49,4.0
6264,Zoot24 Tan Boots,49.980000000000004,66,4.0
6265,Basics Chukka Casual Shoes,89.98,155,4.0
6266,Knotty Derby Boots,45.76,157,4.0
6267,Mast & Harbour Loafers,49.980000000000004,131,4.0
6268,Red Chief RC2401 Corporate Casuals,45.9,25,4.0
6269,Zovi High-ankle Zipper Boots,57.980000000000004,191,4.0
6270,Get Glamr Designer Brogue Boots,49.980000000000004,242,4.0
6271,Tanny Shoes Brown Casual Shoes,30.98,110,4.0
6272,People Boots,39.980000000000004,97,4.0
6273,Knotty Derby Tan Diggory Boots,45.76,223,4.0
6274,Black Bull Bb2 Loafers,32.980000000000004,176,4.0
6275,Dorrissini Party Wear,49.980000000000004,199,4.0
6276,Knotty Derby Michael Outdoor Shoes,49.76,95,4.0
6277,Zoot24 Casuals,39.980000000000004,11,4.0
6278,Kuts N Crvs Loafers,49.980000000000004,154,4.0
6279,Guava Brown Casuals Shoes,43.980000000000004,232,4.0
6280,Arden Devon Derby Boots,69.76,173,4.0
6281,Allen Solly Casual Shoe,75.98,69,4.0
6282,Yepme Slip On Shoes,9.98,104,4.0
6283,Arden Venice Casual Shoes,75.76,53,4.0
6284,Balujas Men Sandals,19.900000000000002,74,4.0
6285,Urban Woods Women Wedges,29.98,195,4.0
6286,Walkway Women Wedges,25.98,102,4.0
6287,Metro Women Wedges,29.8,73,4.0
6288,Aris Mart Women Wedges,19.98,136,4.0
6289,Cosmic Women Wedges,9.0,85,4.0
6290,Feelit Slip On Shoes,19.98,25,4.0
6291,Foot n Style Slip On Shoes,39.980000000000004,214,4.0
6292,Blak Women Wedges,27.98,153,4.0
6293,Zebra Stylish Lace Up Shoes,54.0,102,4.0
6294,Funku Fashion Lace Up Shoes,59.980000000000004,67,4.0
6295,Trilokani Women Wedges,29.98,7,4.0
6296,Footsy Women Heels,35.980000000000004,52,4.0
6297,Erre Otto Kapsted Slip On Shoes,82.98,125,4.0
6298,Sam Stefy Canvas Shoes,16.0,166,4.0
6299,Ts4U Canvas Shoes,29.98,67,4.0
6300,Seastar Stadil Canvas Shoes,17.98,168,4.0
6301,Real Blue Canvas Shoes,21.98,177,4.0
6302,Flat n Heels Women Wedges,39.980000000000004,73,4.0
6303,Yepme Women Wedges,9.98,88,4.0
6304,Anouk Women Wedges,23.98,134,4.0
6305,Marc Loire Women Wedges,43.980000000000004,57,4.0
6306,Leather King Lace Up Shoes,39.980000000000004,34,4.0
6307,Leather King Adams Black Lace Up,39.980000000000004,138,4.0
6308,Leather King Oscar Black Lace Up,39.980000000000004,283,4.0
6309,Leather King Blake Black Lace Up,39.980000000000004,273,4.0
6310,Leather King Alan Black Lace Up,39.980000000000004,275,4.0
6311,Leather King Harris Black Lace Up,39.980000000000004,40,4.0
6312,Leather Like Formal Shoes,44.9,145,4.0
6313,Balujas Women Heels,49.9,58,4.0
6314,Steppings Women Wedges,23.98,71,4.0
6315,Babylon Patjane Women Wedges,21.98,237,4.0
6316,Sapatos Women Wedges,17.98,162,4.0
6317,Bruno Manetti Women Wedges,49.980000000000004,100,4.0
6318,Allinyou Women Wedges,23.900000000000002,122,4.0
6319,Annabelle by Pantaloons Women Wedges,23.98,59,4.0
6320,Lord's Silver Women's Ethnic Wear Women Wedges,33.980000000000004,398,4.0
6321,Faith Women Wedges,57.800000000000004,164,4.0
6322,Trotters Women Wedges,25.98,49,4.0
6323,Metro Classic Women Wedges,33.8,233,4.0
6324,High Step Women Flats,28.0,84,4.0
6325,Bruno Manetti 7007 Lace Up Shoes,75.98,145,4.0
6326,Feather Leather Shoes 028 Lace Up Shoes,30.0,330,4.0
6327,Leather Wood Lace Up Shoes,23.98,153,4.0
6328,Angel Women Wedges,12.98,128,4.0
6329,Faith 10001438 Lace Up Shoes,79.8,241,4.0
6330,Faith Formal Slip On Shoes,78.60000000000001,52,4.0
6331,Faith 1000638 Lace Up,71.8,175,4.0
6332,Indulgence Brocade Finish Low Women Wedges,50.9,312,4.0
6333,D&D Women Wedges,13.98,40,4.0
6334,Faith 1000142 Women Wedges,66.5,166,4.0
6335,Metro 35 Women Wedges,35.800000000000004,132,4.0
6336,BellBut Lace Up Shoes,52.0,121,4.0
6337,Shoebook Genuine Leather Lace Up Shoes,59.980000000000004,241,4.0
6338,24 Carat Lace Up Shoes,30.0,219,4.0
6339,Marcbeau kosher Genuine Leather Lace Up Shoes,39.980000000000004,427,4.0
6340,Shoebook Men's Formal Shoes Lace Up,17.98,155,4.0
6341,Marcoland Casual Shoes,31.8,106,4.0
6342,E-Lyte Women Wedges,16.98,103,4.0
6343,Chalk Studio Anastasia Women Wedges,33.980000000000004,233,4.0
6344,Xqzite Lace Up Shoes,40.980000000000004,196,4.0
6345,Stylecentrum Lace Up Shoes,53.980000000000004,140,4.0
6346,Vulcan Knight Lace Up Shoes,29.98,9,4.0
6347,Grafion Women Wedges,28.98,183,4.0
6348,Fashnopolism Women Wedges,23.98,65,4.0
6349,2 Dost Women Wedges,21.98,75,4.0
6350,Hitanksha Harshit Women Wedges,9.98,191,4.0
6351,Kanabis Women Wedges,64.0,82,4.0
6352,Foot Jewel Heel Brown Party Slip On Women Wedges,19.98,404,4.0
6353,Karnavati Lace Up Shoes,25.98,97,4.0
6354,Zoot24 Lace Up Shoes,53.980000000000004,143,4.0
6355,Lippy Black Lace Up Shoes,57.980000000000004,189,4.0
